ILMN_1813256 CRIPT
ILMN_1807600 NPLOC4
ILMN_1765684 C19orf70
ILMN_1758543 CNIH1
ILMN_1674243 NA
ILMN_1874530 DIAPH3
ILMN_1768004 PDCD4
ILMN_1680341 PPIE
ILMN_1753326 CD48
ILMN_1661658 SNAI3
ILMN_1757644 UBE2H
ILMN_1731224 PARP9
ILMN_1656501 DUSP5
ILMN_1753755 B4GALT2
ILMN_1671766 F12
ILMN_1670764 USP25
ILMN_1750651 ADIPOR2
ILMN_1685369 SLU7
ILMN_1721559 FABP6
ILMN_1698560 TMEM259
ILMN_1796762 CCDC102A
ILMN_1769250 ARFGAP2
ILMN_1685045 CHI3L2
ILMN_1784281 ZNF7
ILMN_1718069 MIS12
ILMN_1651405 BRD9
ILMN_1761113 GNL2
ILMN_1729976 CHAMP1
ILMN_1810055 ITFG3
ILMN_1801941 C1orf50
ILMN_1665887 WDR61
ILMN_1788604 WBP2
ILMN_1718042 ZNF549
ILMN_1726114 SLC45A3
ILMN_1684647 ILKAP
ILMN_1780601 EMR1
ILMN_1727458 HDAC1
ILMN_1687743 BTBD7
ILMN_1679093 ZNF581
ILMN_1780487 RAB28
ILMN_1792314 ACTR1A
ILMN_1785340 BARD1
ILMN_1681543 RHBDD1
ILMN_1804522 CCDC47
ILMN_1786532 CNIH1
ILMN_1674390 PRKAR1B
ILMN_1777811 URGCP
ILMN_1737800 PRDX3
ILMN_1810712 ARHGEF12
ILMN_1658928 GNB2
ILMN_1803192 WDR76
ILMN_1788547 GCLM
ILMN_1774079 NUDC
ILMN_1771203 SMAD2
ILMN_1711994 TCIRG1
ILMN_1798465 RYK
ILMN_1808041 NA
ILMN_1790951 KXD1
ILMN_1714990 DBT
ILMN_1735572 TOP1
ILMN_1659415 LAMTOR3
ILMN_1738239 RBM6
ILMN_1734317 DPF2
ILMN_1739256 BAHD1
ILMN_1673804 ZNF426
ILMN_1727618 NDUFAF6
ILMN_1772644 EML3
ILMN_1697166 C9orf78
ILMN_1764415 ZNF585A
ILMN_1666602 AKIRIN2
ILMN_1702946 THUMPD1
ILMN_1805192 ITPRIP
ILMN_1814106 NA
ILMN_1805535 VRK3
ILMN_1709953 DONSON
ILMN_1658351 CLDN15
ILMN_1675695 PDS5B
ILMN_1708672 ACAT2
ILMN_1700337 TROAP
ILMN_1654376 CARD8
ILMN_1691393 DNPEP
ILMN_1743032 CTSS
ILMN_1793290 WDR60
ILMN_1749243 BANF1
ILMN_1657515 RPS6KA5
ILMN_1706426 DSTN
ILMN_1730851 PDE6C
ILMN_1713636 S100A6
ILMN_1664028 CENPB
ILMN_1674620 SGCE
ILMN_1740842 SALL2
ILMN_1665107 ITGB1BP1
ILMN_1731889 ZFYVE21
ILMN_1842582 TTC39C
ILMN_1811489 OXSR1
ILMN_1661599 DDIT4
ILMN_1761069 UVRAG
ILMN_1754421 NDUFAF1
ILMN_1697971 TRIM38
ILMN_1672398 RAB20
ILMN_1749011 NECAP2
ILMN_1747979 NCALD
ILMN_1676899 YEATS2
ILMN_1702244 TMEM68
ILMN_1717781 VPS11
ILMN_1667977 TAF1B
ILMN_1807232 STIL
ILMN_1653404 NKIRAS2
ILMN_1758629 DONSON
ILMN_1697817 PANX1
ILMN_1667068 ZC3HAV1
ILMN_1695432 TPST2
ILMN_1776267 CLN6
ILMN_1659763 ERMN
ILMN_1719906 HADH
ILMN_1721842 RYBP
ILMN_1804556 TRPV2
ILMN_1815115 CYC1
ILMN_1748894 GTPBP3
ILMN_1731442 NA
ILMN_1761463 EFHD2
ILMN_1703697 LANCL1
ILMN_1788062 SH3GL1
ILMN_1724207 IVD
ILMN_1802053 ZNF91
ILMN_1716928 TLE3
ILMN_1680091 POP7
ILMN_1705594 NAT10
ILMN_1674297 HCFC2
ILMN_1698233 RWDD2B
ILMN_1711166 WRAP73
ILMN_1804207 MRPL4
ILMN_1806705 ASB6
ILMN_1802348 SLC36A4
ILMN_1692620 ZNF263
ILMN_1795930 PTGER4
ILMN_1813768 CCDC174
ILMN_1715416 NUP188
ILMN_1679275 ZSCAN31
ILMN_1773935 TMEM165
ILMN_1805330 KLHL26
ILMN_1693220 AKAP11
ILMN_1654542 FAM172A
ILMN_1655307 FAM136A
ILMN_1661998 METTL6
ILMN_1795495 ERCC5
ILMN_1657898 NA
ILMN_1795470 NA
ILMN_1802669 PPP3CB
ILMN_1813379 TNFRSF9
ILMN_1710668 LETM1
ILMN_1713964 BTBD3
ILMN_1656129 SLC39A10
ILMN_1761981 FAM96A
ILMN_1666739 RBM15
ILMN_1782729 CLECL1
ILMN_1670037 POLR2L
ILMN_1815682 HMCES
ILMN_1677487 ANKZF1
ILMN_1809636 C2orf88
ILMN_1734096 DCLRE1A
ILMN_1709294 CDCA8
ILMN_1736628 ORAI3
ILMN_1796751 PALD1
ILMN_1762095 TMTC4
ILMN_1700024 UST
ILMN_1749096 BCL2L10
ILMN_1779432 TIPRL
ILMN_1701514 TRAF3IP2
ILMN_1729973 ZC3HAV1
ILMN_1724837 ZC3HAV1
ILMN_1725560 TP63
ILMN_1743747 NA
ILMN_1768394 ARPC5
ILMN_1750718 GIGYF2
ILMN_1701918 KLHDC9
ILMN_1651316 CD69
ILMN_1768973 HIST2H2AC
ILMN_1731184 MELK
ILMN_1659285 PSMG1
ILMN_1812327 RNF19A
ILMN_1766010 YARS
ILMN_1722481 COX15
ILMN_1665276 MAPK1
ILMN_1767320 MAPK1
ILMN_1758643 NA
ILMN_1697286 SF3A1
ILMN_1705589 PDE7A
ILMN_1776917 PKN1
ILMN_1756937 ST8SIA4
ILMN_1743536 RORA
ILMN_1691772 ZSCAN29
ILMN_1736103 ITPR2
ILMN_1761411 MCMBP
ILMN_1701052 TUBG2
ILMN_1767811 ZNF416
ILMN_1657744 FAM219B
ILMN_1689162 ACTR8
ILMN_1752758 BTN2A2
ILMN_1652040 KCTD2
ILMN_1720027 ZNF23
ILMN_1758120 UBE2J2
ILMN_1812769 UBXN1
ILMN_1788363 MLH1
ILMN_1892403 SNORD13
ILMN_1748616 GTF2F1
ILMN_1797332 NARS2
ILMN_1748923 SMC2
ILMN_1803744 VIMP
ILMN_1769201 ELF3
ILMN_1790311 SEC23A
ILMN_1747442 P4HA1
ILMN_1690922 MAST2
ILMN_1753498 COASY
ILMN_1665538 SKP2
ILMN_1791002 SKP2
ILMN_1774447 AMPD3
ILMN_1737580 DESI1
ILMN_1809379 POLG
ILMN_1748438 POLR2G
ILMN_1742935 ZNF33B
ILMN_1804476 GMPPA
ILMN_1696711 KHDC1P1
ILMN_1652753 PAAF1
ILMN_1790062 OTULIN
ILMN_1739618 ZNF408
ILMN_1780460 C9orf41
ILMN_1698220 PHTF2
ILMN_1789405 TANGO2
ILMN_1797044 DDX49
ILMN_1768717 FANCE
ILMN_1796106 MIR1229
ILMN_1662427 PTP4A3
ILMN_1764489 TBL2
ILMN_1810922 PCNT
ILMN_1724720 MSANTD1
ILMN_1759801 DPP8
ILMN_1697363 C20orf27
ILMN_1657631 STAP2
ILMN_1744442 TTPAL
ILMN_1787595 B3GALNT1
ILMN_1677200 CYFIP2
ILMN_1680687 NSF
ILMN_1808219 HEATR3
ILMN_1669102 ATP5G2
ILMN_1703046 ATP5G2
ILMN_1690112 LAT2
ILMN_1803197 RAB3IP
ILMN_1725862 USP3
ILMN_1791873 COG1
ILMN_1779780 CHTF8
ILMN_1793241 SRD5A1
ILMN_1684789 CCDC101
ILMN_1777790 RNU6-244P
ILMN_1703906 HJURP
ILMN_1663447 HNRNPA1
ILMN_1795227 NA
ILMN_1813073 UBE2Z
ILMN_1731891 UBXN8
ILMN_1681925 GAR1
ILMN_1719646 ZIK1
ILMN_1717219 FAM220CP
ILMN_1656136 STAU1
ILMN_1655497 EIF4B
ILMN_1700811 NA
ILMN_1656452 MIR6768
ILMN_1769299 SF3B4
ILMN_1732537 HEATR2
ILMN_1782403 PRR11
ILMN_1682212 RASSF2
ILMN_1684042 BET1
ILMN_1737164 TM9SF1
ILMN_1742642 TM9SF1
ILMN_1734353 GPX4
ILMN_1651942 CDC25B
ILMN_1772208 CCDC88B
ILMN_1809866 WDR74
ILMN_1727248 INF2
ILMN_1759743 SLC38A10
ILMN_1656413 ZMPSTE24
ILMN_1711222 RPL37A
ILMN_1701930 EEF1B2
ILMN_1705714 EEF1B2
ILMN_1674069 TOMM7
ILMN_1800451 MED16
ILMN_1719185 MED16
ILMN_1760727 ANG
ILMN_1803997 SDCCAG3
ILMN_1661905 CD163L1
ILMN_1771738 CACNB4
ILMN_1688526 ARL5A
ILMN_1738384 KIAA0100
ILMN_1736481 SECISBP2
ILMN_1788625 EXOC5
ILMN_1700822 NA
ILMN_1652920 AIP
ILMN_1682197 NFXL1
ILMN_1803703 OXNAD1
ILMN_1738383 EEF2
ILMN_1652472 BRAF
ILMN_1702125 HOXB7
ILMN_1770466 ATP5G3
ILMN_1733703 TRMU
ILMN_1712075 SYNM
ILMN_1669366 IFT88
ILMN_1725791 PTPLA
ILMN_1743241 ARL4A
ILMN_1696028 ETNK1
ILMN_1803624 TMEM147
ILMN_1759883 NA
ILMN_1688158 CYB5R4
ILMN_1778242 CALM1
ILMN_1694057 EIF3K
ILMN_1664231 TIMM23
ILMN_1659553 ANAPC1
ILMN_1782079 ZFP3
ILMN_1811378 GTPBP1
ILMN_1744689 DNAJB2
ILMN_1738712 GPR180
ILMN_1802338 HHLA3
ILMN_1745471 IRF9
ILMN_1787705 ATP6V1B2
ILMN_1655557 INTS6
ILMN_1672004 TOB1
ILMN_1668039 GYPC
ILMN_1715636 EIF3B
ILMN_1755882 NA
ILMN_1789240 MLST8
ILMN_1659411 POLR2C
ILMN_1728355 PSMD4
ILMN_1731354 PARL
ILMN_1734878 CD79A
ILMN_1659227 CD79A
ILMN_1758545 DNAJB12
ILMN_1749014 ACLY
ILMN_1681503 MCM2
ILMN_1657423 SPG21
ILMN_1708164 EIF3A
ILMN_1802252 GAPDH
ILMN_1721391 ATP6V0B
ILMN_1726434 UNC45A
ILMN_1689097 NAA20
ILMN_1750395 MBD2
ILMN_1786658 BOLA3
ILMN_1702979 SHOX2
ILMN_1691345 NR1H2
ILMN_1712313 UBR1
ILMN_1728626 WDR5
ILMN_1759991 NA
ILMN_1735735 KATNB1
ILMN_1735199 CIAPIN1
ILMN_1727055 PARPBP
ILMN_1763162 DPH2
ILMN_1760650 DPH2
ILMN_1772123 ACACA
ILMN_1804277 SPRED1
ILMN_1731194 STRAP
ILMN_1789171 EEF2K
ILMN_1708095 PANK2
ILMN_1788607 SNORD4B
ILMN_1786310 MVK
ILMN_1677483 EXOSC1
ILMN_1692517 SORD
ILMN_1660186 SYF2
ILMN_1755115 RPL23
ILMN_1718932 MTRR
ILMN_1766718 LYSMD3
ILMN_1713243 VPS26A
ILMN_1685930 DNAJC24
ILMN_1810274 HOXB2
ILMN_1795298 GPER1
ILMN_1813430 TRIM69
ILMN_1754988 N6AMT1
ILMN_1756445 PMF1
ILMN_1768110 NA
ILMN_1803742 NA
ILMN_1774143 TIAL1
ILMN_1717745 TIAL1
ILMN_1723021 ICMT
ILMN_1761996 SRSF5
ILMN_1656807 RPL27
ILMN_1689233 EIF2B3
ILMN_1692276 GGPS1
ILMN_1696041 CDC42
ILMN_1675156 CDC42
ILMN_1788040 ZPBP2
ILMN_1746396 CTNNB1
ILMN_1677085 RGS19
ILMN_1806828 MRI1
ILMN_1784320 ELMO1
ILMN_1663627 ELMO1
ILMN_1810374 TMEM156
ILMN_1710863 GATAD1
ILMN_1746241 NA
ILMN_1751692 ZNF17
ILMN_1806804 USP14
ILMN_1745112 FAM102A
ILMN_1796855 TIAL1
ILMN_1755536 PFDN5
ILMN_1776649 LRRK2
ILMN_1697884 KIFAP3
ILMN_1746457 MPV17
ILMN_1674250 NCKAP1L
ILMN_1815479 NOP10
ILMN_1815874 NANS
ILMN_1791211 DOK2
ILMN_1743767 ZNF446
ILMN_1769135 DPP7
ILMN_1723116 AMFR
ILMN_1732535 TTC7A
ILMN_1794823 ZNF626
ILMN_1787750 CD200
ILMN_1763461 ALDH7A1
ILMN_1684217 AURKB
ILMN_1700515 C17orf58
ILMN_1754199 BCL7B
ILMN_1782977 UBA52
ILMN_1790962 RINL
ILMN_1740386 YIF1B
ILMN_1736441 SH3BP1
ILMN_1685836 LRTOMT
ILMN_1815133 RPL34
ILMN_1810254 MEI1
ILMN_1774823 RPL34
ILMN_1698318 LGALS14
ILMN_1734346 IZUMO4
ILMN_1777397 MSX1
ILMN_1772702 SRSF8
ILMN_1661039 MRPL30
ILMN_1742813 TMEM167A
ILMN_1732575 SEC14L1
ILMN_1679483 INTS10
ILMN_1684210 NIPAL3
ILMN_1813344 NDUFAF5
ILMN_1708195 BCL7C
ILMN_1669592 MARCH2
ILMN_1674759 LPCAT4
ILMN_1807807 SKA2
ILMN_1687857 ST6GALNAC4
ILMN_1686835 ATAD5
ILMN_1669669 KCMF1
ILMN_1713505 NPC1
ILMN_1725973 IFFO1
ILMN_1697132 TUBB6
ILMN_1799280 BDH1
ILMN_1678729 SIL1
ILMN_1750518 ALYREF
ILMN_1685088 RPL36
ILMN_1794740 CD151
ILMN_1741392 SLC25A20
ILMN_1688011 UPF1
ILMN_1696190 STRN4
ILMN_1788251 SNN
ILMN_1735143 THEMIS2
ILMN_1732089 MRI1
ILMN_1710710 DEDD
ILMN_1718449 NSUN5P2
ILMN_1672899 POMC
ILMN_1758038 ALKBH1
ILMN_1692191 GNA12
ILMN_1752579 ATP6V0A1
ILMN_1689446 EIF3G
ILMN_1718015 DENND6A
ILMN_1679678 FSD1L
ILMN_1655796 MARCH3
ILMN_1801331 DUSP22
ILMN_1805131 OXLD1
ILMN_1688180 ASPSCR1
ILMN_1694398 EIF3F
ILMN_1665428 GSDMD
ILMN_1672191 ATP5F1
ILMN_1721989 ATP5F1
ILMN_1815660 NAA30
ILMN_1815882 HNRNPA1
ILMN_1657871 RSAD2
ILMN_1671291 EIF3I
ILMN_1656826 SH3RF1
ILMN_1794056 DNAJB5
ILMN_1688534 EIF2B5
ILMN_1773496 THOC5
ILMN_1750158 ACOX1
ILMN_1807976 CCDC19
ILMN_1770719 CLUH
ILMN_1719343 WDR26
ILMN_1769027 CDC42SE1
ILMN_1706765 NDUFS6
ILMN_1699226 UBR4
ILMN_1773885 DMAP1
ILMN_1711509 BCO2
ILMN_1753413 TRIOBP
ILMN_1778013 PDPR
ILMN_1723978 LGALS1
ILMN_1678966 NA
ILMN_1799728 NA
ILMN_1775537 TRIM69
ILMN_1654112 PARD6A
ILMN_1654396 NA
ILMN_1691143 RAB18
ILMN_1666258 AMFR
ILMN_1787109 CLK2
ILMN_1781457 TIPRL
ILMN_1756767 EIF5B
ILMN_1693394 BCKDK
ILMN_1747412 DPP3
ILMN_1802519 VPS36
ILMN_1762167 GTDC1
ILMN_1729762 PTPLAD1
ILMN_1733511 GOLGA3
ILMN_1687978 PHLDA1
ILMN_1723043 NAPSB
ILMN_1726884 NARF
ILMN_1723185 ELOF1
ILMN_1669923 SSR2
ILMN_1779184 CTU2
ILMN_1718977 GADD45B
ILMN_1694041 PDCL
ILMN_1772651 CNOT2
ILMN_1812640 NA
ILMN_1790271 EEF1B2
ILMN_1744914 FUCA2
ILMN_1738424 CDC42
ILMN_1679194 UGT2B7
ILMN_1691444 UHRF2
ILMN_1655922 PPP6R2
ILMN_1787628 NOP56
ILMN_1718961 BNIP3L
ILMN_1764871 PIGP
ILMN_1709155 ALMS1
ILMN_1775944 ABI2
ILMN_1758778 CNTRL
ILMN_1774949 PIGP
ILMN_1802708 BTN3A1
ILMN_1792997 NPTN
ILMN_1704776 FCGR2A
ILMN_1777322 FAM91A1
ILMN_1721138 GRPEL2
ILMN_1731175 XKR6
ILMN_1659104 DTX2
ILMN_1708954 GAR1
ILMN_1735788 NA
ILMN_1810852 NA
ILMN_1678548 AGPAT3
ILMN_1691181 TMX1
ILMN_1769665 RAB5C
ILMN_1708340 DAPK1
ILMN_1792138 NA
ILMN_1745573 TTC13
ILMN_1740960 MACROD1
ILMN_1711102 B3GNT2
ILMN_1778161 DNAJC25
ILMN_1668374 ITGB5
ILMN_1679543 NA
ILMN_1676221 BTF3
ILMN_1776396 HOXB4
ILMN_1700896 SAP30
ILMN_1814797 SLC35F3
ILMN_1742124 NA
ILMN_1739397 GLMN
ILMN_1782922 PDE4B
ILMN_1693685 LINC00116
ILMN_1705953 LONRF1
ILMN_1715886 CNOT7
ILMN_1783304 ATP1B3
ILMN_1793846 BZW1
ILMN_1775243 RPL35
ILMN_1815345 EIF3J
ILMN_1685009 ITGAM
ILMN_1750465 AGPS
ILMN_1776862 RPLP2
ILMN_1662065 WDR92
ILMN_1797082 SNX13
ILMN_1753111 NAMPT
ILMN_1736518 CDH9
ILMN_1812688 SLC35F6
ILMN_1785857 ISY1
ILMN_1704084 CMAHP
ILMN_1715543 ACOT1
ILMN_1809285 DCP1A
ILMN_1682799 STAMBPL1
ILMN_1809402 MAN2A1
ILMN_1797318 HSPA14
ILMN_1748831 PPP1R13B
ILMN_1766762 DYNLRB1
ILMN_1703564 DYNLRB1
ILMN_1658526 RYK
ILMN_1681252 LINC00324
ILMN_1718924 ETFA
ILMN_1751859 NA
ILMN_1669756 ETV5
ILMN_1771224 SKA1
ILMN_1735594 CDC42SE2
ILMN_1765122 MAP3K2
ILMN_1721713 EXOSC9
ILMN_1656415 CDKN2C
ILMN_1719097 C18orf8
ILMN_1748653 ANAPC2
ILMN_1714418 FAM101B
ILMN_1745456 MRPL45
ILMN_1775074 TUBGCP2
ILMN_1736751 VPS26B
ILMN_1737184 CDCA7
ILMN_1769702 GPAA1
ILMN_1761788 MOXD1
ILMN_1726460 RPL14
ILMN_1789636 CD79B
ILMN_1708721 RABGAP1L
ILMN_1800733 MANBA
ILMN_1733348 MAP7D1
ILMN_1708382 ELP6
ILMN_1724990 ELP6
ILMN_1704238 DTD2
ILMN_1773073 PHYH
ILMN_1655642 FANCI
ILMN_1724479 NR2C2
ILMN_1666471 UQCRQ
ILMN_1799744 GALC
ILMN_1743097 XRCC6
ILMN_1814213 PQLC3
ILMN_1798485 ATP6V1E1
ILMN_1784523 ATP6V1G1
ILMN_1789419 EXOC3
ILMN_1685567 TGDS
ILMN_1803136 NA
ILMN_1702507 PGPEP1
ILMN_1718907 TSHZ1
ILMN_1739847 EIF3D
ILMN_1809013 MYL6
ILMN_1665737 UFD1L
ILMN_1735148 SEC24B
ILMN_1708348 ADAM8
ILMN_1715969 SLC25A37
ILMN_1794707 ATHL1
ILMN_1653504 S1PR1
ILMN_1707062 REV1
ILMN_1750143 ATP5J2
ILMN_1698803 NA
ILMN_1714784 NA
ILMN_1758412 COPS7A
ILMN_1777740 THEM6
ILMN_1733115 RALGAPB
ILMN_1691418 CDRT4
ILMN_1808272 KCNJ10
ILMN_1706505 COL5A1
ILMN_1790471 NA
ILMN_1678754 PFDN2
ILMN_1685722 EIF4A2
ILMN_1733374 RMDN1
ILMN_1793371 KIAA0430
ILMN_1651341 NA
ILMN_1712432 PSMD2
ILMN_1807873 NA
ILMN_1655635 METTL3
ILMN_1717925 SIGMAR1
ILMN_1730813 MNX1
ILMN_1656662 RPL24P2
ILMN_1763379 KLHL23
ILMN_1742922 PRIM2
ILMN_1708813 PCBD1
ILMN_1795906 PCBD1
ILMN_1684321 CYB5B
ILMN_1737441 CD79B
ILMN_1784737 S1PR4
ILMN_1662121 NA
ILMN_1795949 CORO7
ILMN_1688480 CCND1
ILMN_1697029 LIMS1
ILMN_1688071 NAT1
ILMN_1786707 EMC10
ILMN_1716740 SNORA45B
ILMN_1811955 PRMT5
ILMN_1727127 PPM1A
ILMN_1717855 PFDN1
ILMN_1756572 COQ2
ILMN_1788059 PCGF5
ILMN_1777444 STX5
ILMN_1726981 VEGFB
ILMN_1798980 NA
ILMN_1764891 ZNF384
ILMN_1793012 COA1
ILMN_1739257 EIF3EP1
ILMN_1681203 TWF1
ILMN_1669635 NUP85
ILMN_1696294 SNX6
ILMN_1658834 ZC3H18
ILMN_1692539 SH3BP1
ILMN_1713450 MYL6B
ILMN_1757074 GNG10
ILMN_1803590 ZFC3H1
ILMN_1797001 DDX58
ILMN_1683660 EIF3H
ILMN_1661589 CD151
ILMN_1705769 IL7
ILMN_1742827 EXOC4
ILMN_1685387 PIGR
ILMN_1731546 RPL26
ILMN_1671921 EIF2B4
ILMN_1807014 SLC25A22
ILMN_1733305 EIF2A
ILMN_1774077 GBP2
ILMN_1662169 RPL36
ILMN_1795826 ATP6V0D1
ILMN_1804676 VAMP4
ILMN_1761363 VAMP4
ILMN_1802971 FAM160B2
ILMN_1693333 TMEM19
ILMN_1691151 CHKA
ILMN_1718831 TMEM57
ILMN_1742187 MAN1A1
ILMN_1792825 ARIH2
ILMN_1765076 APPL2
ILMN_1745421 ZMAT5
ILMN_1721580 TBX15
ILMN_1738989 SYBU
ILMN_1689817 LCOR
ILMN_1739450 NFE2L1
ILMN_1722838 MRPL46
ILMN_1685774 ATP5C1P1
ILMN_1703153 NA
ILMN_1758811 IMPA1
ILMN_1776073 CCT4
ILMN_1769433 IQGAP2
ILMN_1805905 CAT
ILMN_1657164 BICD1
ILMN_1800952 PSMD11
ILMN_1733288 C1RL
ILMN_1768958 RASGRP1
ILMN_1686731 PTPN2
ILMN_1670028 LPIN2
ILMN_1778367 NCK1
ILMN_1789558 ZC2HC1A
ILMN_1811478 MFI2
ILMN_1746649 MFI2
ILMN_1774083 TRIAP1
ILMN_1811574 MAPK8IP3
ILMN_1723142 MAPKAP1
ILMN_1691526 MAPKAP1
ILMN_1781536 FAH
ILMN_1788457 ABCC4
ILMN_1770339 RPAIN
ILMN_1792885 CTSC
ILMN_1696347 CTSC
ILMN_1789283 PPP2R5C
ILMN_1801156 RLF
ILMN_1757336 LRCH3
ILMN_1745053 MSRB2
ILMN_1725300 KMT2C
ILMN_1720083 EHD4
ILMN_1738099 CAMKMT
ILMN_1684964 ZNF212
ILMN_1764043 TTL
ILMN_1797005 PGLS
ILMN_1737685 CRLS1
ILMN_1760774 SMAP1
ILMN_1810164 TMEM170A
ILMN_1689652 RNMTL1
ILMN_1704633 EMC7
ILMN_1735592 LACE1
ILMN_1790834 MRPL49
ILMN_1690546 PPP3CC
ILMN_1660847 PFKFB3
ILMN_1752728 FUCA1
ILMN_1799969 SNAPIN
ILMN_1727761 GMEB1
ILMN_1705679 NA
ILMN_1769779 PTP4A3
ILMN_1688622 UBQLN1
ILMN_1751779 TBC1D2B
ILMN_1748018 GORASP2
ILMN_1803819 IQGAP1
ILMN_1810387 PLAA
ILMN_1664511 NDC80
ILMN_1695658 KIF20A
ILMN_1678579 CPT2
ILMN_1776464 NA
ILMN_1805996 SIN3A
ILMN_1666933 ASH2L
ILMN_1764261 TMEM128
ILMN_1760256 RBM22
ILMN_1781999 ABCF2
ILMN_1757415 COA7
ILMN_1804479 MRPL18
ILMN_1719183 ELSPBP1
ILMN_1797933 MRPL17
ILMN_1747078 HYLS1
ILMN_1755521 NDUFAB1
ILMN_1766312 COL24A1
ILMN_1689908 ANKRD13A
ILMN_1666902 GPR114
ILMN_1796490 GRINA
ILMN_1743773 NA
ILMN_1754235 SLC35C2
ILMN_1714854 MEAF6
ILMN_1685625 UCP2
ILMN_1761731 SENP6
ILMN_1720422 G3BP2
ILMN_1753243 DNAJB11
ILMN_1795876 GPS1
ILMN_1721729 MED1
ILMN_1806010 CUL9
ILMN_1681783 ANXA1
ILMN_1656196 E2F6
ILMN_1704619 VPS29
ILMN_1695763 PDIA5
ILMN_1652749 ERF
ILMN_1796417 ASNS
ILMN_1729594 SLC19A2
ILMN_1728650 VAV2
ILMN_1811836 DYNC2LI1
ILMN_1680925 SLC9A3R1
ILMN_1653822 NEK2
ILMN_1656151 RTEL1-TNFRSF6B
ILMN_1739558 CRELD1
ILMN_1696432 IDH1
ILMN_1675557 OSCP1
ILMN_1655340 RNF181
ILMN_1697620 KCNJ4
ILMN_1721089 FAM120A
ILMN_1674260 TRIM13
ILMN_1704891 SMARCD2
ILMN_1697461 MRFAP1
ILMN_1691112 PIGN
ILMN_1755051 EFHC1
ILMN_1742776 ZC3H10
ILMN_1772824 WNT5B
ILMN_1784207 PITHD1
ILMN_1722066 ARMC1
ILMN_1688842 WDFY2
ILMN_1740772 SRA1
ILMN_1809400 FAM49B
ILMN_1691379 UBL5
ILMN_1683239 RASSF1
ILMN_1702265 HDHD2
ILMN_1704785 FUOM
ILMN_1675844 WDR1
ILMN_1780036 WDR1
ILMN_1726720 NUSAP1
ILMN_1760142 NA
ILMN_1660345 NA
ILMN_1803509 ATP5I
ILMN_1726603 ATP5I
ILMN_1703969 PDXDC1
ILMN_1812973 RRP1B
ILMN_1710216 AVEN
ILMN_1652540 RELL2
ILMN_1662438 SOD1
ILMN_1722127 FSBP
ILMN_1681617 ARPC3
ILMN_1791840 RALBP1
ILMN_1707627 TPI1
ILMN_1784256 NA
ILMN_1750904 FMO4
ILMN_1728975 SCO1
ILMN_1731619 DAD1
ILMN_1763560 NFKBID
ILMN_1706005 GALT
ILMN_1657475 GALT
ILMN_1747118 LGALS3
ILMN_1696420 BRD7
ILMN_1789007 APOC1
ILMN_1792489 ARPC2
ILMN_1704056 NA
ILMN_1762316 MIR6727
ILMN_1719205 FBL
ILMN_1698673 EFCAB7
ILMN_1773742 DNAJB9
ILMN_1721978 CARD11
ILMN_1760441 MRPS5
ILMN_1809750 TDRD1
ILMN_1800418 SIRT7
ILMN_1720996 SLC12A2
ILMN_1801869 WDR75
ILMN_1652989 NUP160
ILMN_1770692 WDR12
ILMN_1794875 AGPAT9
ILMN_1803036 TARBP1
ILMN_1756887 SLC39A1
ILMN_1674385 YWHAQ
ILMN_1784771 KLHL21
ILMN_1682081 RNF19B
ILMN_1654737 TRIM32
ILMN_1661293 ZNF224
ILMN_1690233 VTA1
ILMN_1776105 PSPH
ILMN_1696316 CPT1A
ILMN_1751803 LSM10
ILMN_1703558 FHL3
ILMN_1677824 RAB4A
ILMN_1784753 PAIP2
ILMN_1739423 NA
ILMN_1730825 SGOL1
ILMN_1775182 GSR
ILMN_1690487 PCM1
ILMN_1774589 IQCC
ILMN_1688730 DNAJC18
ILMN_1673123 SH3GLB2
ILMN_1677942 IPO9
ILMN_1738848 POLR3A
ILMN_1697529 RNF10
ILMN_1796411 TBCCD1
ILMN_1790577 SLC35F2
ILMN_1761882 C3orf14
ILMN_1729691 SLC16A6
ILMN_1797522 DUSP3
ILMN_1767549 BLOC1S1
ILMN_1696252 CTBS
ILMN_1780189 PSMC5
ILMN_1787885 NUDT18
ILMN_1705213 TMBIM1
ILMN_1700426 TAGLN2
ILMN_1746403 GTF2IRD2P1
ILMN_1658494 RGCC
ILMN_1738558 RGS20
ILMN_1718309 COX15
ILMN_1768751 MTA3
ILMN_1657417 FAM26F
ILMN_1749821 MED28
ILMN_1707506 YTHDC1
ILMN_1782094 PAIP2
ILMN_1774382 NR2C1
ILMN_1734867 NR2C1
ILMN_1769118 SEPT9
ILMN_1698478 SNAPC2
ILMN_1784780 CIC
ILMN_1706498 DSE
ILMN_1674703 UBA5
ILMN_1801553 LEO1
ILMN_1739798 MALSU1
ILMN_1743013 AMICA1
ILMN_1701979 DUSP10
ILMN_1657729 ZNF254
ILMN_1765272 RRP8
ILMN_1693338 CYP1B1
ILMN_1700967 NA
ILMN_1798061 ZFYVE26
ILMN_1746549 SLC41A2
ILMN_1678761 TMEM230
ILMN_1676588 CEPT1
ILMN_1771332 CEPT1
ILMN_1734596 TC2N
ILMN_1742126 CDCA7L
ILMN_1760922 GIT2
ILMN_1660341 LRPAP1
ILMN_1802518 NA
ILMN_1701940 FAM73B
ILMN_1741404 MSC
ILMN_1653514 RBBP4
ILMN_1700507 CLASP1
